Country Name,Year,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Employment in industry (% of total employment) (modeled ILO estimate),"Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)",Employment in services (% of total employment) (modeled ILO estimate),"Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)","Informal employment, female (% of total non-agricultural employment)","Informal employment, male (% of total non-agricultural employment)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",Labor force with advanced education (% of total working-age population with advanced education),"Labor force with advanced education, female (% of female working-age population with advanced education)","Labor force with advanced education, male (% of male working-age population with advanced education)","Labor force, female","Labor force, female (% of total labor force)","Labor force, male","Labor force, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Population ages 15-64, female","Population ages 15-64, male","Population ages 15-64, total",Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Ratio of female to male labor force participation rate (%) (national estimate)
Singapore,2014,25.47447968,30.20611,27.74241066,0.090000004,0.039999999,0.119999997,17.73999977,12.35000038,21.51000023,82.16999817,87.62000275,78.36000061,58.83499908,..,..,..,61.35800171,67.32,79.01300049,83.08,70.6210022,75.72,88.90000153,84.27999878,93.25,1389272,41.29841283,1974725,3363984,94.91132355,98.60901642,96.71669006,2000941,2285559,4286418,77.65557735,77.23920022
Singapore,2015,26.13422966,30.47409058,28.21052933,0.079999998,0.029999999,0.109999999,17.38999939,12.22000027,21.06999969,82.52999878,87.75,78.81999969,60.07899857,..,..,..,62.56800079,68.73,79.35700226,83.56,71.37999725,76.64,..,..,..,1437609,41.64804838,2014191,3451804,95.19065094,98.55957031,96.82549286,2021032,2314018,4335049,78.84370505,78.76417532
Singapore,2016,27.29824066,31.13059044,29.12792015,0.059999999,0.02,0.090000004,16.87999916,11.88000011,20.44000053,83.05999756,88.09999847,79.47000122,59.70500183,65.71429,..,..,62.51100159,69.04,78.85099792,83.31,71.08999634,76.66,..,..,..,1460253,41.76517679,2036087,3496341,95.44789124,98.73446655,97.04956055,2037279,2333172,4370443,79.27737534,79.25964929
Singapore,2017,28.36425018,33.25022125,30.70517921,0.059999999,0.029999999,0.090000004,16.43000031,11.59000015,19.87000084,83.51000214,88.38999939,80.04000092,59.38299942,64.9635,..,..,62.13899994,69.08,78.97899628,83.95,70.98000336,77.02,..,..,..,1454177,41.58254661,2042918,3497085,95.68946838,98.79692078,97.2022171,2020947,2312149,4333088,78.67788003,78.73124118
Singapore,2018,29.35412979,34.03776169,31.59559059,0.059999999,0.02,0.079999998,16,11.31999969,19.34000015,83.94999695,88.66000366,80.58000183,59.66500092,..,..,..,62.06900024,69.39,78.3789978,83.7,70.62999725,77.02,..,..,..,1458671,41.75262616,2034926,3493603,95.91941071,98.85089874,97.34485626,2007357,2292607,4299961,79.19085722,79.57699874
Singapore,2019,30.79339981,34.09547043,32.36965179,0.029999999,0.01,0.050000001,15.55000019,10.97999954,18.82999992,84.41000366,89.01000214,81.12000275,60.19200134,..,..,..,62.26399994,69.72,78.48799896,84.17,70.77700043,77.42,..,..,..,1479696,41.81094406,2059322,3539016,96.134758,98.90351868,97.47958374,2006294,2287093,4293383,79.3293252,81.07175942
Singapore,2020,..,..,..,..,..,..,..,..,..,..,..,..,57.29299927,..,..,..,59.92599869,..,77.44100189,..,69.11399841,..,..,..,..,1420658,41.22281026,2025622,3446291,..,..,..,1977125,2250115,4227243,77.38277815,81.14884638
Singapore,2021,..,..,..,..,..,..,..,..,..,..,..,..,57.04800034,..,..,..,59.40599823,..,76.82800293,..,68.54199982,..,..,..,..,1418021,41.20364586,2022113,3441494,..,..,..,..,..,..,77.32336643,..
Sri Lanka,1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.12799835,48.77,77.59100342,82.89,61.45000076,65.92,..,..,..,2639500,36.51386455,4589295,7228761,..,..,..,5378410,5437181,10815589,58.16138001,58.16103675
Sri Lanka,1991,..,..,..,42.84000015,43.95999908,42.33000183,26.57999992,31.68000031,24.27000046,30.57999992,24.36000061,33.40000153,31.64500046,..,..,..,40.96900177,45.07,76.99900055,82.14,59.05699921,63.68,..,..,..,2448196,34.54527008,4638733,7086921,..,..,..,5486600,5531424,11018023,53.20718643,..
Sri Lanka,1992,..,..,..,45.00999832,47.70999908,43.84000015,20.02000046,23.27000046,18.62000084,34.97999954,29.02000046,37.52999878,28.54500008,..,..,..,36.86600113,41.4,76.26999664,81.01,56.61999893,61.26,..,..,..,2247398,32.46983491,4674085,6921495,..,..,..,5588858,5621249,11210109,48.33617773,48.33682498
Sri Lanka,1993,..,..,..,40.65000153,43.95000076,39.25,21.14999962,23.40999985,20.19000053,38.20000076,32.63999939,40.56000137,29.38699913,..,..,..,37.62099838,41.26,75.76899719,80.96,56.72000122,61.15,..,..,..,2337007,33.12098363,4718911,7055971,..,..,..,5686819,5708098,11394925,49.65223215,49.65236365
Sri Lanka,1994,..,..,..,43.91999817,46.56999969,42.75,20.12000084,26.64999962,17.23999977,35.95999908,26.78000069,40,30.07500076,..,..,..,37.83800125,41.79,76.24299622,81.09,57.04000092,61.46,..,..,..,2393638,33.16926338,4822754,7216434,..,..,..,5782984,5793942,11576931,49.62816669,49.62827722
Sri Lanka,1995,..,..,..,39.56999969,42.27999878,38.40000153,24.81999969,29.70999908,22.71999931,35.61000061,28.01000023,38.88000107,28.67200089,..,..,..,35.5359993,39.37,74.27899933,78.94,54.88000107,59.16,..,..,..,2288330,32.42182762,4769683,7057992,..,..,..,5878365,5879205,11757567,47.84124668,47.84120049
Sri Lanka,1996,..,..,..,36.47999954,40.77000046,34.65999985,23.27000046,24.95999908,22.54999924,40.25999832,34.27000046,42.79999924,29.12000084,..,..,..,35.42399979,38.95,75.49199677,80.23,55.40000153,59.57,..,..,..,2316599,32.06410665,4908244,7224898,..,..,..,5967612,5953218,11920847,46.92417912,46.92420021
Sri Lanka,1997,..,..,..,38.70999908,45.02000046,36.04999924,24.31999969,24.93000031,24.05999947,36.97000122,30.04999924,39.88999939,29.40800095,..,..,..,35.20000076,38.46,75.46399689,80.96,55.24000168,59.65,..,..,..,2337553,32.00600755,4965939,7303482,..,..,..,6058939,6027793,12086766,46.6447607,46.64465363
Sri Lanka,1998,..,..,..,42.65999985,49.70999908,39.11999893,23.07999992,22.68000031,23.28000069,34.25999832,27.61000061,37.61000061,35.60300064,..,..,..,41.27199936,44.87,76.59200287,82.11,58.81999969,63.42,..,..,..,2783219,35.30552607,5099998,7883239,..,..,..,6152559,6103154,12255747,53.88552044,53.88621365
Sri Lanka,1999,..,..,..,41.95000076,48.77000046,38.83000183,23.28000069,23.04999924,23.38999939,34.77000046,28.18000031,37.77999878,32.56700134,..,..,..,37.59400177,41.02,77.35500336,82.31,57.31000137,61.55,..,..,..,2573829,33.06968338,5209233,7783047,..,..,..,6246285,6176964,12423270,48.59931503,48.59945906
Sri Lanka,2000,..,..,..,41.02000046,47.58000183,37.97999954,23.61000061,23.43000031,23.69000053,35.36999893,29,38.34000015,32.12099838,..,..,..,36.2859993,40.37,75.25700378,81.13,55.56999969,60.6,..,..,..,2521191,32.98644584,5121928,7643112,..,..,..,6338639,6247492,12586125,48.21610943,48.21617538
Sri Lanka,2001,..,..,..,40.75999832,46.68999863,37.97999954,23.37999916,23.40999985,23.37000084,35.86000061,29.88999939,38.65000153,31.92399979,..,..,..,36.04399872,40.31,75.13999939,81.07,55.3429985,60.5,..,..,..,2541766,32.97925593,5165356,7707166,89.13575745,92.27020264,90.68274689,6420882,6304769,12725662,47.96912299,48.18731282
Sri Lanka,2002,..,..,..,40,45.65999985,37.36999893,23.40999985,23.46999931,23.37000084,36.59999847,30.86000061,39.25999832,31.13800049,..,..,..,35.80599976,40.27,75.02700043,81.05,55.11600113,60.43,..,..,..,2561323,32.98118777,5204566,7766012,..,..,..,6500185,6356978,12857185,47.72415204,49.48453272
Sri Lanka,2003,..,..,..,39.15000153,44.52999878,36.65999985,23.70000076,23.80999947,23.64999962,37.15000153,31.65999985,39.70000076,30.9829998,..,..,..,35.56999969,40.25,74.91899872,81.04,54.88800049,60.37,..,..,..,2579649,32.98977945,5239830,7819540,..,..,..,6576111,6404161,12980293,47.47794325,46.31414683
Sri Lanka,2004,..,..,..,38.27999878,43.33000183,35.93999863,23.98999977,24.14999962,23.92000008,37.72000122,32.52000046,40.13999939,30.75900078,..,..,..,35.3370018,40.21,74.81400299,81.02,54.65999985,60.3,..,..,..,2597322,33.00430121,5272350,7869647,..,..,..,6649558,6447686,13097256,47.2331387,46.40566708
Sri Lanka,2005,..,..,..,37.33000183,42.08000183,35.11000061,24.39999962,24.54999924,24.31999969,38.27000046,33.38000107,40.56999969,30.91699982,..,..,..,35.10499954,40.15,74.70999908,80.97,54.43199921,60.2,..,..,..,2614197,33.02071281,5302667,7916840,..,..,..,6720004,6487985,13207987,46.98835494,45.56845077
Sri Lanka,2006,..,..,..,36.22000122,40.72000122,34.06999969,24.87999916,24.92000008,24.85000038,38.90999985,34.36000061,41.08000183,31.40699959,..,..,..,34.8730011,40.08,74.60299683,81,54.20399857,60.13,..,..,..,2624411,33.0323921,5320622,7944962,89.09134674,92.71365356,90.80883026,6778117,6513823,13291936,46.74477244,52.35285617
Sri Lanka,2007,..,..,..,35.25999832,39.47999954,33.22999954,25.25,25.21999931,25.26000023,39.49000168,35.29999924,41.50999832,31.4640007,..,..,..,34.64199829,39.97,74.4980011,80.96,53.97600174,60.01,..,..,..,2635271,33.04746558,5338889,7974200,..,..,..,6838147,6541262,13379397,46.50057422,48.52940823
Sri Lanka,2008,..,..,..,34.33000183,38.20000076,32.45999908,25.59000015,25.54000092,25.62000084,40.06999969,36.25999832,41.91999817,31.57500076,..,..,..,34.41199875,39.85,74.39299774,80.86,53.74700165,59.86,..,..,..,2646203,33.06201488,5357651,8003756,89.07347107,92.243927,90.55795288,6897061,6569522,13466576,46.25704004,50.56826321
Sri Lanka,2009,..,..,..,33.49000168,36.97999954,31.79000092,25.84000015,25.79999924,25.86000061,40.66999817,37.22000122,42.34999847,31.17900085,..,..,..,34.18099976,39.72,74.28399658,80.71,53.51900101,59.68,..,..,..,2656117,33.07014921,5375642,8031766,..,..,..,6950560,6595568,13546119,46.01394826,49.13456318
Sri Lanka,2010,..,..,..,31.81999969,36.81999969,29.48999977,25.54999924,25.79999924,25.43000031,42.63999939,37.38000107,45.09000015,31.41399956,53.62015,56.95000076,66.37999725,33.95000076,37.63,74.17099762,80.53,53.29000092,58.48,82.91999817,79.30000305,86.66000366,2664854,33.07392359,5392458,8057266,89.9586792,92.57846832,91.18135834,6996547,6617335,13613884,45.77260904,45.77220347
Sri Lanka,2011,..,..,..,31.42000008,35.34000015,29.57999992,25.79000092,25.87999916,25.73999977,42.79000092,38.77999878,44.68000031,31.57299995,54.06091,56.31000137,66.91000366,33.94100189,37.47,73.42099762,80.32,52.86999893,58.25,82.80000305,80.19000244,85.56999969,2693825,33.41758569,5367302,8061100,..,..,..,7035628,6624157,13659777,46.22792252,46.2287094
Sri Lanka,2012,..,..,..,30.98999977,33.81999969,29.70000076,26.06999969,26.06999969,26.06999969,42.93000031,40.11000061,44.22000122,30.6420002,53.72866,..,..,32.65399933,36.01,74.30599976,80.35,52.56999969,57.46,63.86000061,52.75999832,79.51000214,2605066,32.41449788,5431774,8036731,..,..,..,7028262,6590652,13618903,43.94530648,43.94505106
Sri Lanka,2013,..,..,..,30.21999931,33.77000046,28.46999931,26,25.31999969,26.34000015,43.77999878,40.90999985,45.18999863,32.71500015,57.44863,56.45999908,65.63999939,34.98099899,38.85,74.05999756,80.82,53.61999893,59.13,82.75,80.87000275,84.97000122,2822827,34.12287769,5449779,8272535,..,..,..,7062197,6599128,13661314,47.23332453,47.23336046
Sri Lanka,2014,..,..,..,28.87000084,32.27000046,27.21999931,26.32999992,26.14999962,26.42000008,44.79999924,41.58000183,46.36999893,32.07799911,58.15769,52.65999985,64.91999817,34.24100113,38.15,73.89499664,80.3,53.11000061,58.48,81.94999695,82.38999939,81.40000153,2799535,33.79336152,5484818,8284275,..,..,..,7107987,6621491,13729471,46.33737423,46.33753755
Sri Lanka,2015,..,..,..,28.65999985,32.33000183,26.84000015,25.77000046,25.45000076,25.93000031,45.56999969,42.22999954,47.22999954,32.77299881,59.70149,54.43000031,65.16000366,35.40299988,39.8,73.87400055,80.64,53.66999817,59.47,84.12000275,82.86000061,85.75,2933027,34.64258991,5533521,8466535,..,..,..,7156596,6649093,13805689,47.92349083,47.92336649
Sri Lanka,2016,4.182260036,3.917109966,4.06072998,27.10000038,30.42000008,25.44000053,26.38999939,25.54999924,26.80999947,46.50999832,44.02999878,47.75,32.93600082,55.73649,55,65.68000031,35.34400177,39.88,74.13600159,81.21,53.72999954,59.76,84.73000336,82.91000366,87.01000214,2972539,34.60285236,5617989,8590445,91.48610687,93.45588684,92.38690186,7222430,6694531,13916964,47.67454545,47.67426501
Sri Lanka,2017,4.286230087,4.181389809,4.237959862,26.06999969,29.35000038,24.42000008,28.40999985,27.22999954,29,45.52000046,43.41999817,46.59000015,33.91699982,58.21001,54.88000107,63.88999939,36.19900131,40.76,73.79499817,80.58,53.99000168,59.9,84.09999847,81.94000244,86.76000214,3091094,35.31929281,5660875,8751857,90.97074127,92.98055267,91.89575195,7292381,6746856,14039241,49.0534619,49.05330761
Sri Lanka,2018,4.716450214,3.999660015,4.385890007,25.5,28.45999908,23.98999977,27.94000053,26.03000069,28.90999985,46.56000137,45.50999832,47.09999847,30.91500092,58.25503,51.29999924,64.51000214,33.22100067,37.7,72.36699677,79.83,51.72000122,57.93,83.27999878,80.98999786,86.41999817,2878280,33.87889368,5617527,8495791,90.79560089,92.77292633,91.70982361,7358641,6798314,14156963,45.90628623,45.90703332
Sri Lanka,2019,4.795889854,4.188059807,4.518799782,24.97999954,27.62999916,23.62999916,27.87000084,25.87000084,28.88999939,47.15000153,46.5,47.47999954,30.65399933,..,..,..,32.94499969,37.58,71.52799988,79.13,51.15399933,57.52,84.5,83.83999634,85.41000366,2884378,34.00901074,5596841,8481217,91.58087158,93.03135681,92.25296021,7393570,6823018,14216588,46.05888568,47.16851965
Sri Lanka,2020,..,..,..,..,..,..,..,..,..,..,..,..,28.03000069,..,..,..,30.77799988,..,68.28700256,..,48.45700073,..,..,..,..,2721759,33.57852847,5383967,8105653,..,..,..,7421911,6843475,14265387,45.07153444,..
Sri Lanka,2021,..,..,..,..,..,..,..,..,..,..,..,..,28.30400085,..,..,..,30.89699936,..,68.49500275,..,48.59799957,..,..,..,..,2755394,33.64647967,5433709,8189249,..,..,..,..,..,..,45.10839933,..
Thailand,1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.61399841,70.62,84.83000183,87.69,75.02100372,79.02,..,..,..,13219172,44.64338525,16391588,29610595,..,..,..,18738653,18175838,36914489,77.34763291,87.01950782
Thailand,1991,..,..,..,60.33000183,60.81999969,59.95000076,15.44999981,13.71000004,16.84000015,24.21999931,25.46999931,23.20999908,63.23500061,..,..,..,65.48500061,70.21,84.60299683,87.51,74.85099792,78.74,..,..,..,13470276,44.62499325,16715505,30185497,..,..,..,19096531,18549732,37646196,77.4026962,..
Thailand,1992,..,..,..,60.90999985,62.09000015,59.95000076,15.77000046,13.31999969,17.76000023,23.31999969,24.59000015,22.29999924,64.39700317,..,..,..,65.37000275,69.85,84.3690033,87.36,74.68900299,78.49,..,..,..,13690763,44.59341201,17010568,30701313,..,..,..,19401665,18890289,38291925,77.48106555,..
Thailand,1993,..,..,..,56.77000046,57.50999832,56.18000031,17.54999924,15.14000034,19.47999954,25.68000031,27.36000061,24.34000015,64.06999969,..,..,..,65.26499939,69.5,84.11199951,87.19,74.52100372,78.24,..,..,..,13895158,44.56674385,17283184,31178311,..,..,..,19676288,19209603,38885926,77.592971,..
Thailand,1994,..,..,..,55.99000168,57.02999878,55.15999985,18.03000069,15.39000034,20.12999916,25.97999954,27.57999992,24.70999908,64.12200165,..,..,..,65.17900085,69.18,83.85399628,87.02,74.36000061,78,..,..,..,14108003,44.56067411,17552121,31660210,..,..,..,19953303,19525517,39478884,77.72915275,77.7287394
Thailand,1995,..,..,..,51.97999954,53.43999863,50.77999878,19.77000046,17.12999916,21.94000053,28.25,29.43000031,27.29000092,65.2009964,..,..,..,66.08799744,70.51,83.22200012,86.52,74.51499939,78.44,..,..,..,14560566,45.06867986,17747058,32307505,..,..,..,20255704,19849139,40104841,79.41169083,..
Thailand,1996,..,..,..,50.06000137,51.59000015,48.77999878,20.79000092,17.52000046,23.54999924,29.14999962,30.89999962,27.68000031,66.26100159,..,..,..,67.01100159,71.96,82.59700012,86.23,74.66999817,79.02,..,..,..,15077517,45.64169456,17956891,33034525,..,..,..,20639939,20191225,40831260,81.13006706,81.12956091
Thailand,1997,..,..,..,50.34999847,51.49000168,49.38000107,19.71999931,16.86000061,22.15999985,29.93000031,31.64999962,28.45999908,66.90799713,..,..,..,67.51399994,72.49,82.31999969,86.12,74.77999878,79.22,..,..,..,15525722,45.97529105,18243866,33769709,..,..,..,21046287,20538539,41584938,82.01409158,82.01386317
Thailand,1998,..,..,..,51.27000046,50.09000015,52.25999832,17.70999908,15.81000042,19.29999924,31.03000069,34.09999847,28.44000053,63.64099884,..,..,..,65.8769989,71.27,81.63800049,85.95,73.59999847,78.51,..,..,..,15486442,45.64995683,18437542,33924330,..,..,..,21462105,20884828,42347010,80.69403771,80.69422532
Thailand,1999,..,..,..,48.52000046,46.97000122,49.83000183,18.37000084,16.96999931,19.54999924,33.11000061,36.06999969,30.62000084,62.38600159,..,..,..,64.27700043,70.18,80.39099884,84.9,72.16000366,77.43,..,..,..,15432275,45.50057405,18484250,33916660,..,..,..,21861535,21215031,43076588,79.95546934,79.95515509
Thailand,2000,..,..,..,48.79000092,47.54999924,49.84000015,19.03000069,17.30999947,20.47999954,32.18000031,35.13999939,29.68000031,63.47499847,..,..,..,64.99299622,70.93,80.68800354,85.17,72.66000366,77.93,..,..,..,15909596,45.75371584,18862570,34772249,90.51602173,94.90157318,92.64653778,22225514,21518763,43744274,80.5485244,80.54866107
Thailand,2001,..,..,..,46.04000092,43.66999817,48.02000046,18.82999992,18.40999985,19.18000031,35.13000107,37.91999817,32.79999924,63.52899933,..,..,..,65.15200043,69.51,81.58100128,85.4,73.16999817,77.32,..,..,..,16238788,45.58678302,19382930,35621702,..,..,..,22562785,21817285,44380037,79.86173178,79.86247417
Thailand,2002,..,..,..,43.84999847,41.56999969,45.75,19.92000008,19.18000031,20.54000092,36.22999954,39.25,33.70000076,64.08899689,..,..,..,65.15399933,69.65,81.39800262,85.19,73.07499695,77.29,..,..,..,16507899,45.68511192,19626156,36134089,..,..,..,22863463,22084667,44948096,80.04373231,..
Thailand,2003,..,..,..,41.63999939,39.34999847,43.56000137,21.06999969,20.02000046,21.94000053,37.29999924,40.63000107,34.5,64.21600342,..,..,..,65.15599823,69.82,81.21499634,85.02,72.98000336,77.29,..,..,..,16758713,45.78119188,19847553,36606109,..,..,..,23135159,22327245,45462381,80.22656057,80.22696578
Thailand,2004,..,..,..,39.29000092,37.09000015,41.13000107,22.20999908,20.80999947,23.38999939,38.5,42.09999847,35.47999954,64.35399628,..,..,..,65.2539978,69.81,81.96600342,85.39,73.38999939,77.46,..,..,..,17023318,45.62832131,20285306,37308666,..,..,..,23391879,22556159,45948029,79.61105224,79.61129348
Thailand,2005,..,..,..,38.68000031,36.72999954,40.31999969,22.37999916,22.18000031,22.54999924,38.95000076,41.09000015,37.13000107,65.48100281,..,..,..,66.28299713,70.3,81.48899841,85.27,73.68000031,77.64,..,..,..,17528230,46.20089476,20410766,37939157,91.52957153,95.60024261,93.50646973,23641705,22777633,46419339,81.3398108,81.33971453
Thailand,2006,..,..,..,39.77999878,37.68999863,41.54000092,21.95000076,20.35000038,23.29000092,38.27000046,41.95999908,35.16999817,64.36599731,..,..,..,65.09700012,69.54,81.25299835,85.22,72.94999695,77.23,..,..,..,17433164,45.86088192,20579926,38013146,..,..,..,23877570,22982051,46859629,80.11642825,80.1156679
Thailand,2007,..,..,..,39.52999878,37.54999924,41.20999908,21.92000008,20.29999924,23.29000092,38.54999924,42.15999985,35.5,65.23799896,..,..,..,65.94100189,70.44,81.66899872,85.72,73.58000183,77.93,..,..,..,17869799,46.09262467,20899389,38769324,..,..,..,24098972,23170823,47269795,80.74177831,80.74191565
Thailand,2008,..,..,..,39.75,37.58000183,41.59000015,21.18000031,19.5,22.60000038,39.06999969,42.91999817,35.81000137,65.07700348,..,..,..,65.76000214,70.72,81.50299835,85.7,73.40000153,78.06,..,..,..,18022729,46.1142098,21059997,39082810,..,..,..,24305922,23346388,47652306,80.68415085,80.68474871
Thailand,2009,..,..,..,38.99000168,36.54999924,41.06000137,20.78000069,18.76000023,22.48999977,40.22999954,44.68999863,36.45000076,64.10900116,..,..,..,64.67500305,70.73,81.32800293,85.97,72.75,78.19,..,..,..,17917435,45.79216581,21210381,39127730,..,..,..,24495794,23509539,48005328,79.52365818,79.52282081
Thailand,2010,..,..,..,38.25,36.06000137,40.09999847,20.63999939,18.20999908,22.70999908,41.11000061,45.74000168,37.18999863,63.29499817,..,..,..,63.68899918,69.93,79.9940033,84.77,71.58999634,77.19,87.76000214,86.44000244,89.58999634,17827237,45.85597239,21049156,38876587,96.42704773,96.43502045,96.4309082,24666174,23660050,48326222,79.61721698,79.617353
Thailand,2011,..,..,..,41.00999832,39.20000076,42.56999969,19.44000053,16.77000046,21.76000023,39.54999924,44.02999878,35.66999817,65.47799683,..,..,..,65.92299652,72.41,81.1190033,85.99,73.27999878,79.06,87.66000366,86.56999969,89.16999817,18601752,46.40791072,21481342,40083149,..,..,..,24760909,23732867,48493776,81.26701986,81.26773277
Thailand,2012,..,..,..,42.13999939,40.36999893,43.66999817,19.81999969,17.5,21.81999969,38.04000092,42.13999939,34.50999832,64.96199799,..,..,..,65.30999756,71.72,81.20700073,85.92,73,78.66,87.75,86.09999847,90.08999634,18582423,46.18553611,21652107,40234291,..,..,..,24854973,23814162,48669140,80.42409764,80.42380221
Thailand,2013,14.13304996,12.03125,13.12545967,41.75,39.25,43.84999847,20.23999977,17.56999969,22.47999954,38.00999832,43.18000031,33.66999817,61.95199966,..,..,..,62.10100174,69.07,78.99900055,84.75,70.26999664,76.74,85.69000244,83.83999634,88.26999664,17818096,45.65181956,21212330,39030418,92.24916077,95.25125885,93.70207214,24942268,23895898,48838167,78.60985748,78.60942302
