Series Name,Series Code,Country Name,Country Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.5799999237061,21.9500007629395,21.4899997711182,21.5300006866455,22.8199996948242,23.7700004577637,24.9400005340576,25.1800003051758,25.3099994659424,25.9899997711182,26.2800006866455,26.8299999237061,27.7000007629395,28.1900005340576,28.5599994659424,29.1200008392334,29.3899993896484,29.9599990844727,30.3600006103516,30.3400001525879,30.7399997711182,30.9200000762939,31.0599994659424,31.1100006103516,31.5400009155273,32.439998626709,33.4500007629395,34.560001373291,34.2099990844727,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.9099998474121,14.6899995803833,14.5100002288818,14.3999996185303,14.289999961853,14.210000038147,14.1400003433228,14.1000003814697,14.0500001907349,14.2299995422363,14.4300003051758,14.6000003814697,14.8500003814697,15.1199998855591,15.3900003433228,15.6700000762939,15.9700002670288,16.3099994659424,16.6499996185303,16.9699993133545,17.3099994659424,17.7299995422363,18.1200008392334,18.5499992370605,18.9400005340576,19.2900009155273,19.7099990844727,20.1100006103516,20.5200004577637,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.4700012207031,63.9000015258789,64.1800003051758,64.370002746582,65.3399963378906,66.3600006103516,67.3199996948242,67.2200012207031,67.4800033569336,67.9700012207031,67.9899978637695,68.4400024414063,69.5800018310547,69.7300033569336,70.7200012207031,70.3600006103516,70.8399963378906,71.4899978637695,72.629997253418,72.620002746582,73.0400009155273,73.4100036621094,73.7399978637695,73.2900009155273,72.2799987792969,73.2699966430664,73.2200012207031,74.3000030517578,74.870002746582,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.5900001525879,33.7799987792969,33.9900016784668,34.2200012207031,34.4799995422363,34.7900009155273,35.0699996948242,35.3800010681152,35.75,36.060001373291,36.439998626709,36.8199996948242,37.1500015258789,36.8800010681152,36.6199989318848,35.8800010681152,35.3899993896484,35.189998626709,35.7099990844727,35.189998626709,34.7400016784668,34.7900009155273,34.8400001525879,34.8899993896484,34.9700012207031,34.1300010681152,35.8499984741211,37.5999984741211,38.1300010681152,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.689998626709,40.0400009155273,40.0699996948242,40.4099998474121,41.7799987792969,42.3699989318848,44.7000007629395,46.2900009155273,45.810001373291,47.0299987792969,47.2799987792969,47.3899993896484,47.9799995422363,48.439998626709,49.1300010681152,49.6599998474121,50.1100006103516,50.3899993896484,50.7400016784668,51.3600006103516,52.0400009155273,52.560001373291,53.3800010681152,53.6500015258789,54.6199989318848,55.7400016784668,56.2900009155273,56.6399993896484,58.0299987792969,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.5599975585938,65.0500030517578,65.879997253418,66.9499969482422,68.8000030517578,69.5599975585938,69.0199966430664,69.6900024414063,70.3000030517578,71.8899993896484,73.2699966430664,73.870002746582,73.9499969482422,74.9599990844727,77.120002746582,76.5699996948242,76.2799987792969,76.1399993896484,76.6500015258789,78.0299987792969,79.0199966430664,79.3600006103516,80.0299987792969,82.1699981689453,82.5299987792969,83.0599975585938,83.5100021362305,83.9499969482422,84.4100036621094,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.5799999237061,34.9799995422363,38.2000007629395,35.9599990844727,35.6100006103516,40.2599983215332,36.9700012207031,34.2599983215332,34.7700004577637,35.3699989318848,35.8600006103516,36.5999984741211,37.1500015258789,37.7200012207031,38.2700004577637,38.9099998474121,39.4900016784668,40.0699996948242,40.6699981689453,42.6399993896484,42.7900009155273,42.9300003051758,43.7799987792969,44.7999992370605,45.5699996948242,46.5099983215332,45.5200004577637,46.560001373291,47.1500015258789,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.2199993133545,23.3199996948242,25.6800003051758,25.9799995422363,28.25,29.1499996185303,29.9300003051758,31.0300006866455,33.1100006103516,32.1800003051758,35.1300010681152,36.2299995422363,37.2999992370605,38.5,38.9500007629395,38.2700004577637,38.5499992370605,39.0699996948242,40.2299995422363,41.1100006103516,39.5499992370605,38.0400009155273,38.0099983215332,43.0499992370605,44.0400009155273,45.1599998474121,45.7000007629395,45.060001373291,45.7299995422363,..,..
Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19,19.6200008392334,20.1299991607666,20.7099990844727,21.2199993133545,21.4400005340576,22.0400009155273,23.6499996185303,23.0200004577637,22.3099994659424,22.1100006103516,23.2600002288818,23.9099998474121,24.75,26.4400005340576,28.1499996185303,30.3299999237061,30.3799991607666,30.6000003814697,29.6100006103516,30.4099998474121,31.4400005340576,32,32.2200012207031,33.2400016784668,33.3699989318848,34.0699996948242,34.6599998474121,35.3400001525879,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.0600004196167,9.19999980926514,9.32999992370605,9.61999988555908,9.5600004196167,9.60999965667725,9.67000007629395,9.75,9.8100004196167,9.81999969482422,9.77000045776367,9.84000015258789,10.1000003814697,9.97999954223633,10.3800001144409,10.5699996948242,10.9300003051758,10.9200000762939,10.9700002670288,10.6499996185303,10.3000001907349,10.0699996948242,9.89999961853027,9.72999954223633,9.52999973297119,9.51000022888184,9.5,9.72000026702881,10.0200004577637,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.0800018310547,84.6600036621094,84.5100021362305,84.9000015258789,85.3399963378906,85.7200012207031,85.870002746582,86.370002746582,86.5899963378906,86.3399963378906,87.0400009155273,87.4400024414063,87.8399963378906,87.9599990844727,88.2399978637695,88.5699996948242,88.870002746582,88.4700012207031,88.8899993896484,89.0999984741211,89.5800018310547,89.7200012207031,90.0299987792969,90.0599975585938,90.4899978637695,90.4199981689453,90.7200012207031,90.1800003051758,90.8300018310547,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.61000001430511,2.34999990463257,3.44000005722046,5.01999998092651,7.23000001907349,10.2700004577637,10.9700002670288,11.6000003814697,12.1599998474121,12.5699996948242,13.4799995422363,14.5,15.5799999237061,16.7299995422363,17.9300003051758,19.2800006866455,19.7000007629395,20.2000007629395,20.7600002288818,21.3899993896484,21.0799999237061,20.8500003814697,20.6900005340576,20.6200008392334,20.6100006103516,20.6599998474121,23.3600006103516,24.1700000762939,24.7700004577637,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.5699996948242,16.7199993133545,16.8899993896484,17.0599994659424,17.2000007629395,17.5499992370605,17.8799991607666,18.2099990844727,18.5499992370605,19.0599994659424,19.5100002288818,19.9699993133545,20.5100002288818,21.1499996185303,21.8099994659424,22.3400001525879,23.2900009155273,24.5599994659424,26,27.4200000762939,23.1499996185303,23.7999992370605,23.5300006866455,24.8099994659424,24.4599990844727,24.7800006866455,25.5100002288818,26.0499992370605,26.4300003051758,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6300001144409,12.8400001525879,12.8800001144409,12.8800001144409,12.960000038147,13.3400001525879,13.6400003433228,14.0200004577637,14.5299997329712,15.4899997711182,18.6900005340576,20.0100002288818,20.8799991607666,22.3799991607666,23.4599990844727,24.7700004577637,26.1700000762939,25.9300003051758,25.8500003814697,25.8299999237061,25.7900009155273,28.0300006866455,30.4799995422363,29.0699996948242,31.0699996948242,35.2299995422363,35.2799987792969,35.9500007629395,37.1399993896484,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.7600002288818,22.6900005340576,24.2000007629395,26.2700004577637,28.3400001525879,29.7299995422363,30.1200008392334,30.4699993133545,30.6499996185303,31.2099990844727,31.4400005340576,32.4099998474121,33.189998626709,34.9300003051758,35.8499984741211,36.7999992370605,37.1599998474121,38.2000007629395,39.3199996948242,40.0099983215332,41.4000015258789,42.0200004577637,44.7999992370605,47.2400016784668,49.0900001525879,50.5699996948242,52.1399993896484,53.0400009155273,54.9199981689453,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.8499984741211,72.9800033569336,76.9100036621094,79.8899993896484,80.9199981689453,83.3600006103516,85.379997253418,87.1900024414063,88.0500030517578,89.3499984741211,90,90.629997253418,91.6800003051758,92.5699996948242,93.3000030517578,93.5,93.9700012207031,94.5800018310547,94.7699966430664,95.0500030517578,95.2699966430664,95.4499969482422,95.6100006103516,95.7600021362305,95.9100036621094,96.0299987792969,96.1900024414063,96.3399963378906,96.4599990844727,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2399997711182,12.4399995803833,12.6899995803833,12.8900003433228,13.0100002288818,13.1599998474121,13.4099998474121,13.6099996566772,13.7600002288818,13.960000038147,14.25,14.5500001907349,14.789999961853,15.0299997329712,15.3000001907349,15.6700000762939,16.0900001525879,16.6000003814697,17.0400009155273,17.4899997711182,19.3199996948242,21.2700004577637,22.2099990844727,23.1599998474121,24.1200008392334,25.1100006103516,26.1399993896484,27.1900005340576,27.9599990844727,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.6499996185303,29.2299995422363,31.5900001525879,33.25,40.1199989318848,40.0099983215332,40,39,38.5499992370605,38.2999992370605,39.3600006103516,38.8199996948242,37.2999992370605,41.1699981689453,39.7099990844727,43.5200004577637,43.5699996948242,44.060001373291,45.6500015258789,46.6500015258789,48.1500015258789,48.9599990844727,50.3600006103516,51.2099990844727,51.6300010681152,53.939998626709,54.5200004577637,55.5,56.9700012207031,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.5199966430664,65.2699966430664,66.5400009155273,67.6100006103516,68.4199981689453,69.0800018310547,69.7300033569336,71.2600021362305,72.120002746582,72.9000015258789,73.9499969482422,75.3000030517578,76.25,77.1500015258789,77.870002746582,78.3600006103516,78.8000030517578,79.3099975585938,80.5999984741211,81.2900009155273,81.7699966430664,82.0899963378906,82.25,82.3199996948242,82.3099975585938,82.7399978637695,82.8600006103516,82.8399963378906,83.1500015258789,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.7099990844727,25.2600002288818,25.7900009155273,26.3600006103516,26.9400005340576,27.6399993896484,28.4400005340576,29.1499996185303,29.7299995422363,30.4500007629395,31.1800003051758,32,32.6199989318848,33.3600006103516,33.939998626709,34.7000007629395,35.4099998474121,36.0999984741211,36.8899993896484,37.689998626709,38.5800018310547,39.3400001525879,40.0099983215332,40.7099990844727,41.4799995422363,42.1100006103516,43.0400009155273,43.9300003051758,44.5200004577637,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.7400016784668,55.2799987792969,58.3899993896484,60.689998626709,62.3199996948242,64.0999984741211,66.25,67.25,68.2600021362305,68.6600036621094,70.1900024414063,71.3399963378906,71.9599990844727,73.1600036621094,74.9499969482422,75.9199981689453,76.5299987792969,77.25,78.7300033569336,78.7699966430664,78.8600006103516,79.7099990844727,77.8199996948242,80.6100006103516,80.870002746582,81.6900024414063,81.5500030517578,81.7699966430664,82.3600006103516,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.15999984741211,7.25,7.42999982833862,7.57000017166138,7.90999984741211,8.42000007629395,8.98999977111816,9.71000003814697,10.1800003051758,10.8800001144409,11.5699996948242,12.1800003051758,13.0100002288818,13.9899997711182,14.8999996185303,15.5100002288818,16.6200008392334,17.8099994659424,18.6499996185303,19.7299995422363,20.4799995422363,21.2399997711182,22.1299991607666,23.1299991607666,23.9300003051758,24.6000003814697,25.3799991607666,26.1800003051758,27.0900001525879,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.8600006103516,84.120002746582,84.5899963378906,85.0100021362305,85.6100006103516,86.1100006103516,86.629997253418,87.0899963378906,87.6999969482422,89.0199966430664,87.7300033569336,88.8300018310547,89.9400024414063,90.9499969482422,91.2600021362305,92.4000015258789,94.4700012207031,93.9199981689453,95.4100036621094,96.1100006103516,96.4199981689453,96.5500030517578,96.620002746582,95.8099975585938,95.7799987792969,96.3899993896484,97.3199996948242,97.4899978637695,97.5899963378906,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.1100006103516,47.7599983215332,49.1199989318848,50.4700012207031,51.7700004577637,53.3499984741211,55.8699989318848,56.5900001525879,57.689998626709,56.9900016784668,58.2700004577637,61.1199989318848,62.1800003051758,64.6999969482422,65.4899978637695,65.3000030517578,67.5999984741211,68.8000030517578,71.4100036621094,71.2900009155273,72.2200012207031,71.7300033569336,71.9899978637695,72.3600006103516,72.8399963378906,73.1900024414063,72.6699981689453,73.6399993896484,74.0599975585938,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.310001373291,44,44.7700004577637,45.5299987792969,46.3600006103516,47.1500015258789,48,48.9700012207031,50.0999984741211,51.5699996948242,53.4599990844727,54.8899993896484,56.1199989318848,60.1599998474121,64.8899993896484,68.0800018310547,71.5500030517578,74.6999969482422,77.5800018310547,77.4199981689453,77.0999984741211,76.9599990844727,76.6600036621094,76.2900009155273,75.9100036621094,75.3899993896484,75.3099975585938,75.2600021362305,75.3600006103516,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.3699989318848,40.7900009155273,41.9199981689453,42.3400001525879,38.939998626709,40.1599998474121,39.2900009155273,38.9199981689453,39.5299987792969,42.4500007629395,42.939998626709,44.7000007629395,45.3499984741211,49.1500015258789,48.8600006103516,49.6399993896484,49.2299995422363,49.3600006103516,50.5400009155273,56.2299995422363,55.5699996948242,54.4700012207031,58.0099983215332,60.1599998474121,60.1399993896484,59.4599990844727,61.9300003051758,62.0099983215332,62.2200012207031,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.9799995422363,26.3299999237061,25.8299999237061,25.7999992370605,27.2700004577637,28.3600006103516,29.7299995422363,30,29.9599990844727,30.5,30.6499996185303,31.1299991607666,31.9500007629395,32.310001373291,32.5499992370605,33.0299987792969,33.189998626709,33.75,34.1199989318848,34.0400009155273,34.5299987792969,34.7799987792969,34.9599990844727,35.0099983215332,35.3800010681152,37.1500015258789,39.0999984741211,40.4700012207031,40.5999984741211,..,..
"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.17000007629395,8.22000026702881,8.30000019073486,8.5,8.67000007629395,8.89000034332275,9.14999961853027,9.35000038146973,9.57999992370605,9.89999961853027,10.1499996185303,10.4099998474121,10.6700000762939,10.9700002670288,11.25,11.5100002288818,11.8000001907349,12.1599998474121,12.6000003814697,13.1000003814697,13.6099996566772,14.0900001525879,14.5699996948242,15.1099996566772,15.5900001525879,15.9899997711182,16.4500007629395,16.8899993896484,17.2999992370605,..,..
